ticker,name,exchange,tags,num_listed_shares
412350.KS,레이저쎌,KOSDAQ,기술성장기업부,"8,425,772"
277810.KS,레인보우로보틱스,KOSDAQ,기술성장기업부,"18,981,039"
108490.KS,로보티즈,KOSDAQ,기술성장기업부,"11,932,423"
328130.KS,루닛,KOSDAQ,기술성장기업부,"12,227,628"
302550.KS,리메드,KOSDAQ,기술성장기업부,"6,127,616"
219420.KS,링크제니시스,KOSDAQ,기술성장기업부,"11,469,507"
305090.KS,마이크로디지탈,KOSDAQ,기술성장기업부,"14,868,152"
377480.KS,마인즈랩,KOSDAQ,기술성장기업부,"6,080,083"
377030.KS,맥스트,KOSDAQ,기술성장기업부,"19,570,882"
235980.KS,메드팩토,KOSDAQ,기술성장기업부,"21,080,695"
058110.KS,멕아이씨에스,KOSDAQ,기술성장기업부,"16,050,530"
250060.KS,모비스,KOSDAQ,기술성장기업부,"32,171,314"
288980.KS,모아데이타,KOSDAQ,기술성장기업부,"32,785,632"
279600.KS,미디어젠,KOSDAQ,기술성장기업부,"4,684,781"
214610.KS,미코바이오메드,KOSDAQ,기술성장기업부,"18,308,101"
301300.KS,바이브컴퍼니,KOSDAQ,기술성장기업부,"5,595,980"
314930.KS,바이오다인,KOSDAQ,기술성장기업부,"6,168,195"
086820.KS,바이오솔루션,KOSDAQ,기술성장기업부,"8,143,426"
251120.KS,바이오에프디엔씨,KOSDAQ,기술성장기업부,"8,695,700"
222160.KS,바이옵트로,KOSDAQ,기술성장기업부,"8,143,866"
308080.KS,바이젠셀,KOSDAQ,기술성장기업부,"19,006,060"
323990.KS,박셀바이오,KOSDAQ,기술성장기업부,"15,223,000"
310210.KS,보로노이,KOSDAQ,기술성장기업부,"12,647,869"
338220.KS,뷰노,KOSDAQ,기술성장기업부,"11,379,656"
288330.KS,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,"19,896,425"
142760.KS,비엘,KOSDAQ,기술성장기업부,"31,448,597"
357880.KS,비트나인,KOSDAQ,기술성장기업부,"10,353,956"
148780.KS,비플라이소프트,KOSDAQ,기술성장기업부,"31,445,725"
238200.KS,비피도,KOSDAQ,기술성장기업부,"8,180,000"
361670.KS,삼영에스앤씨,KOSDAQ,기술성장기업부,"5,667,658"
252990.KS,샘씨엔에스,KOSDAQ,기술성장기업부,"50,153,846"
378800.KS,샤페론,KOSDAQ,기술성장기업부,"22,676,781"
294630.KS,서남,KOSDAQ,기술성장기업부,"21,389,160"
357550.KS,석경에이티,KOSDAQ,기술성장기업부,"5,455,000"
067370.KS,선바이오,KOSDAQ,기술성장기업부,"12,313,555"
365340.KS,성일하이텍,KOSDAQ,기술성장기업부,"11,929,859"
347000.KS,센코,KOSDAQ,기술성장기업부,"8,251,244"
331920.KS,셀레믹스,KOSDAQ,기술성장기업부,"8,164,148"
299660.KS,셀리드,KOSDAQ,기술성장기업부,"9,731,192"
268600.KS,셀리버리,KOSDAQ,기술성장기업부,"36,369,749"
304100.KS,솔트룩스,KOSDAQ,기술성장기업부,"10,218,530"
253840.KS,수젠텍,KOSDAQ,기술성장기업부,"16,268,809"
276040.KS,스코넥,KOSDAQ,기술성장기업부,"12,360,824"
226330.KS,신테카바이오,KOSDAQ,기술성장기업부,"13,517,716"
217330.KS,싸이토젠,KOSDAQ,기술성장기업부,"17,868,588"
352700.KS,씨앤투스,KOSDAQ,기술성장기업부,"28,276,899"
189330.KS,씨이랩,KOSDAQ,기술성장기업부,"6,027,284"
125210.KS,아모그린텍,KOSDAQ,기술성장기업부,"16,496,790"
357580.KS,아모센스,KOSDAQ,기술성장기업부,"11,200,076"
092040.KS,아미코젠,KOSDAQ,기술성장기업부,"19,754,708"
368600.KS,아이씨에이치,KOSDAQ,기술성장기업부,"16,994,265"
123010.KS,아이윈플러스,KOSDAQ,기술성장기업부,"31,454,336"
175250.KS,아이큐어,KOSDAQ,기술성장기업부,"37,558,368"
065660.KS,안트로젠,KOSDAQ,기술성장기업부,"9,731,373"
347860.KS,알체라,KOSDAQ,기술성장기업부,"21,541,132"
196170.KS,알테오젠,KOSDAQ GLOBAL,기술성장기업부,"51,518,620"
291650.KS,압타머사이언스,KOSDAQ,기술성장기업부,"8,490,126"
293780.KS,압타바이오,KOSDAQ,기술성장기업부,"22,298,866"
196300.KS,애니젠,KOSDAQ,기술성장기업부,"5,602,556"
179530.KS,애드바이오텍,KOSDAQ,기술성장기업부,"9,140,444"
174900.KS,앱클론,KOSDAQ,기술성장기업부,"15,318,069"
238120.KS,얼라인드,KOSDAQ,기술성장기업부,"7,189,448"
389500.KS,에스비비테크,KOSDAQ,기술성장기업부,"6,174,904"
298060.KS,에스씨엠생명과학,KOSDAQ,기술성장기업부,"12,138,690"
298380.KS,에이비엘바이오,KOSDAQ,기술성장기업부,"47,788,214"
203400.KS,에이비온,KOSDAQ,기술성장기업부,"18,845,237"
397030.KS,에이프릴바이오,KOSDAQ,기술성장기업부,"10,561,025"
317870.KS,엔바이오니아,KOSDAQ,기술성장기업부,"7,875,151"
236810.KS,엔비티,KOSDAQ,기술성장기업부,"16,975,426"
354200.KS,엔젠바이오,KOSDAQ,기술성장기업부,"12,551,212"
419080.KS,엔젯,KOSDAQ,기술성장기업부,"10,517,817"
183490.KS,엔지켐생명과학,KOSDAQ,기술성장기업부,"84,288,078"
182400.KS,엔케이맥스,KOSDAQ,기술성장기업부,"39,825,159"
058970.KS,엠로,KOSDAQ,기술성장기업부,"11,212,120"
112290.KS,영창케미칼,KOSDAQ,기술성장기업부,"10,110,545"
352910.KS,오비고,KOSDAQ,기술성장기업부,"12,166,093"
226400.KS,오스테오닉,KOSDAQ,기술성장기업부,"17,412,791"
394280.KS,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,"21,160,611"
244460.KS,올리패스,KOSDAQ,기술성장기업부,"29,332,178"
226950.KS,올릭스,KOSDAQ,기술성장기업부,"13,703,160"
153710.KS,옵티팜,KOSDAQ,기술성장기업부,"14,669,958"
321820.KS,와이더플래닛,KOSDAQ,기술성장기업부,"6,908,282"
336570.KS,원텍,KOSDAQ,기술성장기업부,"87,926,951"
376980.KS,원티드랩,KOSDAQ,기술성장기업부,"9,438,136"
206650.KS,유바이오로직스,KOSDAQ,기술성장기업부,"36,444,807"
084440.KS,유비온,KOSDAQ,기술성장기업부,"19,712,800"
263050.KS,유틸렉스,KOSDAQ,기술성장기업부,"36,762,855"
372170.KS,윤성에프앤씨,KOSDAQ,기술성장기업부,"7,979,048"
056090.KS,이노시스,KOSDAQ,기술성장기업부,"78,880,082"
246960.KS,이노테라피,KOSDAQ,기술성장기업부,"5,599,847"
086890.KS,이수앱지스,KOSDAQ,기술성장기업부,"33,182,668"
294090.KS,이오플로우,KOSDAQ,기술성장기업부,"30,303,521"
377330.KS,이지트로닉스,KOSDAQ,기술성장기업부,"8,099,454"
389470.KS,인벤티지랩,KOSDAQ,기술성장기업부,"8,351,348"
211050.KS,인카금융서비스,KOSDAQ,기술성장기업부,"10,275,960"
048530.KS,인트론바이오,KOSDAQ,기술성장기업부,"34,150,762"
254120.KS,자비스,KOSDAQ,기술성장기업부,"22,182,217"
289220.KS,자이언트스텝,KOSDAQ,기술성장기업부,"22,121,745"
110020.KS,전진바이오팜,KOSDAQ,기술성장기업부,"6,840,000"
095700.KS,제넥신,KOSDAQ,기술성장기업부,"25,144,982"
361390.KS,제노코,KOSDAQ,기술성장기업부,"7,500,789"
187420.KS,제노포커스,KOSDAQ,기술성장기업부,"22,525,010"
225220.KS,제놀루션,KOSDAQ,기술성장기업부,"9,590,835"
322510.KS,제이엘케이,KOSDAQ,기술성장기업부,"15,332,358"
276730.KS,제주맥주,KOSDAQ,기술성장기업부,"57,183,671"
216080.KS,제테마,KOSDAQ,기술성장기업부,"17,813,259"
229000.KS,젠큐릭스,KOSDAQ,기술성장기업부,"6,668,588"
228760.KS,지노믹트리,KOSDAQ,기술성장기업부,"21,026,204"
314130.KS,지놈앤컴퍼니,KOSDAQ,기술성장기업부,"14,091,521"
389030.KS,지니너스,KOSDAQ,기술성장기업부,"32,607,945"
204840.KS,지엘팜텍,KOSDAQ,기술성장기업부,"62,104,061"
311320.KS,지오엘리먼트,KOSDAQ,기술성장기업부,"6,307,280"
109820.KS,진매트릭스,KOSDAQ,기술성장기업부,"20,393,640"
363250.KS,진시스템,KOSDAQ,기술성장기업부,"6,929,980"
261780.KS,차백신연구소,KOSDAQ,기술성장기업부,"26,429,162"
284620.KS,카이노스메드,KOSDAQ,기술성장기업부,"27,922,396"
042000.KS,카페24,KOSDAQ,기술성장기업부,"22,497,198"
317530.KS,캐리소프트,KOSDAQ,기술성장기업부,"6,961,196"
102370.KS,케이옥션,KOSDAQ,기술성장기업부,"27,174,135"
274090.KS,켄코아에어로스페이스,KOSDAQ,기술성장기업부,"12,247,648"
402030.KS,코난테크놀로지,KOSDAQ,기술성장기업부,"5,680,444"
104540.KS,코렌텍,KOSDAQ,기술성장기업부,"12,348,320"
166480.KS,코아스템켐온,KOSDAQ,기술성장기업부,"32,870,376"
317690.KS,퀀타매트릭스,KOSDAQ,기술성장기업부,"16,479,411"
365270.KS,큐라클,KOSDAQ,기술성장기업부,"13,845,968"
083790.KS,크리스탈지노믹스,KOSDAQ,기술성장기업부,"70,746,486"
352770.KS,클리노믹스,KOSDAQ,기술성장기업부,"13,620,141"
199800.KS,툴젠,KOSDAQ,기술성장기업부,"7,885,094"
246710.KS,티앤알바이오팹,KOSDAQ,기술성장기업부,"21,194,418"
277880.KS,티에스아이,KOSDAQ,기술성장기업부,"18,643,352"
321550.KS,티움바이오,KOSDAQ,기술성장기업부,"24,017,978"
425040.KS,티이엠씨,KOSDAQ,기술성장기업부,"10,623,114"
208340.KS,파멥신,KOSDAQ,기술성장기업부,"25,678,786"
222110.KS,팬젠,KOSDAQ,기술성장기업부,"10,677,630"
087010.KS,펩트론,KOSDAQ,기술성장기업부,"20,626,853"
371950.KS,풍원정밀,KOSDAQ,기술성장기업부,"21,040,488"
370090.KS,퓨런티어,KOSDAQ,기술성장기업부,"7,965,980"
220100.KS,퓨쳐켐,KOSDAQ,기술성장기업부,"22,102,155"
334970.KS,프레스티지바이오로직스,KOSDAQ,기술성장기업부,"61,107,969"
377220.KS,프롬바이오,KOSDAQ,기술성장기업부,"14,155,000"
335810.KS,프리시젼바이오,KOSDAQ,기술성장기업부,"11,591,326"
405000.KS,플라즈맵,KOSDAQ,기술성장기업부,"17,716,898"
300080.KS,플리토,KOSDAQ,기술성장기업부,"5,219,046"
239890.KS,피엔에이치테크,KOSDAQ,기술성장기업부,"9,206,632"
304840.KS,피플바이오,KOSDAQ,기술성장기업부,"11,811,159"
291810.KS,핀텔,KOSDAQ,기술성장기업부,"10,807,412"
365590.KS,하이딥,KOSDAQ,기술성장기업부,"137,457,352"
059270.KS,해성티피씨,KOSDAQ,기술성장기업부,"9,615,450"
084990.KS,헬릭스미스,KOSDAQ,기술성장기업부,"37,689,326"
056730.KS,CNT85,KOSDAQ,관리종목(소속부없음),"35,648,956"
180400.KS,DXVX,KOSDAQ,관리종목(소속부없음),"28,692,885"
351340.KS,IBKS제13호스팩,KOSDAQ,관리종목(소속부없음),"5,170,000"
099520.KS,ITX-AI,KOSDAQ,관리종목(소속부없음),"24,649,867"
950170.KS,JTC,KOSDAQ,관리종목(소속부없음),"50,093,024"
091970.KS,나노캠텍,KOSDAQ,관리종목(소속부없음),"28,080,425"
104620.KS,노랑풍선,KOSDAQ,관리종목(소속부없음),"15,747,096"
065560.KS,녹원씨엔아이,KOSDAQ,관리종목(소속부없음),"26,060,125"
006580.KS,대양제지,KOSDAQ,관리종목(소속부없음),"26,850,000"
078590.KS,디아크,KOSDAQ,관리종목(소속부없음),"133,006,958"
219550.KS,디와이디,KOSDAQ,관리종목(소속부없음),"36,737,590"
096640.KS,멜파스,KOSDAQ,관리종목(소속부없음),"46,517,663"
148140.KS,비디아이,KOSDAQ,관리종목(소속부없음),"43,208,667"
136510.KS,스마트솔루션즈,KOSDAQ,관리종목(소속부없음),"36,281,880"
033790.KS,스카이문스테크놀로지,KOSDAQ,관리종목(소속부없음),"17,117,100"
269620.KS,시스웍,KOSDAQ,관리종목(소속부없음),"108,582,536"
052770.KS,아이톡시,KOSDAQ,관리종목(소속부없음),"21,633,933"
103230.KS,에스앤더블류,KOSDAQ,관리종목(소속부없음),"7,200,000"
138690.KS,엘아이에스,KOSDAQ,관리종목(소속부없음),"23,268,260"
178780.KS,유테크,KOSDAQ,관리종목(소속부없음),"34,820,984"
181340.KS,이즈미디어,KOSDAQ,관리종목(소속부없음),"20,058,966"
160600.KS,이큐셀,KOSDAQ,관리종목(소속부없음),"31,256,746"
150840.KS,인트로메딕,KOSDAQ,관리종목(소속부없음),"38,234,020"
175140.KS,인포마크,KOSDAQ,관리종목(소속부없음),"14,132,344"
078650.KS,지나인제약,KOSDAQ,관리종목(소속부없음),"4,078,777"
219750.KS,지티지웰니스,KOSDAQ,관리종목(소속부없음),"19,111,631"
066360.KS,체리부로,KOSDAQ,관리종목(소속부없음),"46,872,529"
131100.KS,초록뱀이앤엠,KOSDAQ,관리종목(소속부없음),"26,833,204"
223310.KS,커머스마이너,KOSDAQ,관리종목(소속부없음),"15,730,371"
009730.KS,코센,KOSDAQ,관리종목(소속부없음),"25,190,018"
102940.KS,코오롱생명과학,KOSDAQ,관리종목(소속부없음),"11,412,356"
950160.KS,코오롱티슈진,KOSDAQ,관리종목(소속부없음),"68,890,050"
114120.KS,크루셜텍,KOSDAQ,관리종목(소속부없음),"2,296,131"
058530.KS,파나케이아,KOSDAQ,관리종목(소속부없음),"18,078,428"
318020.KS,포인트모바일,KOSDAQ,관리종목(소속부없음),"12,662,272"
057880.KS,피에이치씨,KOSDAQ,관리종목(소속부없음),"118,807,375"
343510.KS,하나금융16호스팩,KOSDAQ,관리종목(소속부없음),"4,010,000"
106080.KS,하이소닉,KOSDAQ,관리종목(소속부없음),"14,064,250"
101680.KS,한국정밀기계,KOSDAQ,관리종목(소속부없음),"8,404,000"
226440.KS,한송네오텍,KOSDAQ,관리종목(소속부없음),"59,096,776"
138360.KS,협진,KOSDAQ,관리종목(소속부없음),"34,611,984"
032860.KS,휴먼엔,KOSDAQ,관리종목(소속부없음),"17,936,367"
215090.KS,휴센텍,KOSDAQ,관리종목(소속부없음),"80,294,434"
404950.KS,DB금융스팩10호,KOSDAQ,SPAC(소속부없음),"5,840,000"
367340.KS,DB금융스팩8호,KOSDAQ,SPAC(소속부없음),"6,050,000"
367360.KS,DB금융스팩9호,KOSDAQ,SPAC(소속부없음),"4,840,000"
388790.KS,IBKS제16호스팩,KOSDAQ,SPAC(소속부없음),"3,410,000"
405350.KS,IBKS제17호스팩,KOSDAQ,SPAC(소속부없음),"2,720,000"
424760.KS,IBKS제18호스팩,KOSDAQ,SPAC(소속부없음),"4,230,000"
426550.KS,IBKS제19호스팩,KOSDAQ,SPAC(소속부없음),"5,080,000"
439730.KS,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),"4,310,000"
442770.KS,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),"4,210,000"
355150.KS,교보10호스팩,KOSDAQ,SPAC(소속부없음),"5,320,000"
397880.KS,교보11호스팩,KOSDAQ,SPAC(소속부없음),"4,440,000"
421800.KS,교보12호스팩,KOSDAQ,SPAC(소속부없음),"5,980,000"
440790.KS,교보13호스팩,KOSDAQ,SPAC(소속부없음),"4,050,000"
387310.KS,대신밸런스제10호스팩,KOSDAQ,SPAC(소속부없음),"5,460,000"
397500.KS,대신밸런스제11호스팩,KOSDAQ,SPAC(소속부없음),"7,610,000"
426670.KS,대신밸런스제12호스팩,KOSDAQ,SPAC(소속부없음),"5,810,000"
438220.KS,대신밸런스제13호스팩,KOSDAQ,SPAC(소속부없음),"5,640,000"
442310.KS,대신밸런스제14호스팩,KOSDAQ,SPAC(소속부없음),"6,710,000"
353490.KS,미래에셋대우스팩 5호,KOSDAQ,SPAC(소속부없음),"5,060,000"
412930.KS,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),"6,176,000"
445360.KS,비엔케이제1호스팩,KOSDAQ,SPAC(소속부없음),"4,310,000"
380320.KS,삼성머스트스팩5호,KOSDAQ,SPAC(소속부없음),"4,810,000"
377630.KS,삼성스팩4호,KOSDAQ,SPAC(소속부없음),"4,020,000"
425290.KS,삼성스팩6호,KOSDAQ,SPAC(소속부없음),"5,520,000"
439250.KS,삼성스팩7호,KOSDAQ,SPAC(소속부없음),"3,502,000"
415580.KS,상상인제3호스팩,KOSDAQ,SPAC(소속부없음),"5,310,000"
344050.KS,신영스팩6호,KOSDAQ,SPAC(소속부없음),"4,305,000"
419270.KS,신영스팩7호,KOSDAQ,SPAC(소속부없음),"4,305,000"
430220.KS,신영스팩8호,KOSDAQ,SPAC(소속부없음),"6,760,000"
445970.KS,신영스팩9호,KOSDAQ,SPAC(소속부없음),"5,360,000"
418210.KS,신한제10호스팩,KOSDAQ,SPAC(소속부없음),"3,660,000"
366330.KS,신한제7호스팩,KOSDAQ,SPAC(소속부없음),"4,550,000"
393360.KS,신한제8호스팩,KOSDAQ,SPAC(소속부없음),"7,350,000"
405640.KS,신한제9호스팩,KOSDAQ,SPAC(소속부없음),"4,535,000"
408920.KS,에스케이증권7호스팩,KOSDAQ,SPAC(소속부없음),"3,620,000"
435870.KS,에스케이증권제8호스팩,KOSDAQ,SPAC(소속부없음),"3,720,000"
353070.KS,에이치엠씨제4호스팩,KOSDAQ,SPAC(소속부없음),"4,310,000"
353060.KS,에이치엠씨제5호스팩,KOSDAQ,SPAC(소속부없음),"5,115,000"
391060.KS,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),"25,500,000"
396770.KS,엔에이치스팩22호,KOSDAQ,SPAC(소속부없음),"6,440,000"
422040.KS,엔에이치스팩23호,KOSDAQ,SPAC(소속부없음),"7,160,000"
437780.KS,엔에이치스팩24호,KOSDAQ,SPAC(소속부없음),"5,030,000"
438580.KS,엔에이치스팩25호,KOSDAQ,SPAC(소속부없음),"3,020,000"
439410.KS,엔에이치스팩26호,KOSDAQ,SPAC(소속부없음),"8,800,000"
440820.KS,엔에이치스팩27호,KOSDAQ,SPAC(소속부없음),"7,800,000"
435380.KS,유안타제10호스팩,KOSDAQ,SPAC(소속부없음),"5,730,000"
367480.KS,유안타제8호스팩,KOSDAQ,SPAC(소속부없음),"6,490,000"
430700.KS,유안타제9호스팩,KOSDAQ,SPAC(소속부없음),"5,240,000"
373340.KS,유진스팩6호,KOSDAQ,SPAC(소속부없음),"3,020,000"
388800.KS,유진스팩7호,KOSDAQ,SPAC(소속부없음),"5,010,000"
413630.KS,유진스팩8호,KOSDAQ,SPAC(소속부없음),"5,920,000"
442130.KS,유진스팩9호,KOSDAQ,SPAC(소속부없음),"3,460,000"
424140.KS,케이비제21호스팩,KOSDAQ,SPAC(소속부없음),"7,710,000"
436530.KS,케이비제22호스팩,KOSDAQ,SPAC(소속부없음),"5,220,000"
440200.KS,케이비제23호스팩,KOSDAQ,SPAC(소속부없음),"6,125,000"
413600.KS,키움제6호스팩,KOSDAQ,SPAC(소속부없음),"3,430,000"
433530.KS,키움제7호스팩,KOSDAQ,SPAC(소속부없음),"4,105,000"
388220.KS,하나금융19호스팩,KOSDAQ,SPAC(소속부없음),"6,310,000"
400560.KS,하나금융20호스팩,KOSDAQ,SPAC(소속부없음),"3,050,000"
406760.KS,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),"7,410,000"
418170.KS,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),"6,010,000"
427950.KS,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),"4,830,000"
430230.KS,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),"8,004,000"
435620.KS,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),"4,302,000"
372290.KS,하나머스트7호스팩,KOSDAQ,SPAC(소속부없음),"4,304,000"
377400.KS,하이제6호스팩,KOSDAQ,SPAC(소속부없음),"5,407,500"
400840.KS,하이제7호스팩,KOSDAQ,SPAC(소속부없음),"5,120,000"
409570.KS,한국제10호스팩,KOSDAQ,SPAC(소속부없음),"5,410,000"
436610.KS,한국제11호스팩,KOSDAQ,SPAC(소속부없음),"6,020,000"
386580.KS,한화플러스제2호스팩,KOSDAQ,SPAC(소속부없음),"4,160,000"
430460.KS,한화플러스제3호스팩,KOSDAQ,SPAC(소속부없음),"5,920,000"
095570.KS,AJ네트웍스,KOSPI,,"46,822,295"
006840.KS,AK홀딩스,KOSPI,,"13,247,561"
027410.KS,BGF,KOSPI,,"95,716,791"
282330.KS,BGF리테일,KOSPI,,"17,283,906"
138930.KS,BNK금융지주,KOSPI,,"325,935,246"
001460.KS,BYC,KOSPI,,"624,615"
001465.KS,BYC우,KOSPI,,"215,385"
001040.KS,CJ,KOSPI,,"29,176,998"
079160.KS,CJ CGV,KOSPI,,"47,721,778"
00104K.KS,CJ4우(전환),KOSPI,,"4,226,512"
000120.KS,CJ대한통운,KOSPI,,"22,812,344"
011150.KS,CJ씨푸드,KOSPI,,"35,930,773"
011155.KS,CJ씨푸드1우,KOSPI,,"200,000"
001045.KS,CJ우,KOSPI,,"2,260,223"
097950.KS,CJ제일제당,KOSPI,,"15,054,186"
097955.KS,CJ제일제당 우,KOSPI,,"1,327,433"
000590.KS,CS홀딩스,KOSPI,,"1,154,482"
012030.KS,DB,KOSPI,,"201,173,933"
016610.KS,DB금융투자,KOSPI,,"42,446,389"
005830.KS,DB손해보험,KOSPI,,"70,800,000"
000990.KS,DB하이텍,KOSPI,,"44,398,588"
000995.KS,DB하이텍1우,KOSPI,,"112,316"
139130.KS,DGB금융지주,KOSPI,,"169,145,833"
001530.KS,DI동일,KOSPI,,"25,568,270"
000210.KS,DL,KOSPI,,"20,955,884"
001880.KS,DL건설,KOSPI,,"22,053,284"
000215.KS,DL우,KOSPI,,"1,686,115"
375500.KS,DL이앤씨,KOSPI,,"38,693,623"
37550L.KS,DL이앤씨2우(전환),KOSPI,,"2,111,951"
37550K.KS,DL이앤씨우,KOSPI,,"2,113,885"
007340.KS,DN오토모티브,KOSPI,,"9,994,005"
004840.KS,DRB동일,KOSPI,,"19,930,000"
155660.KS,DSR,KOSPI,,"16,000,000"
069730.KS,DSR제강,KOSPI,,"14,400,000"
017940.KS,E1,KOSPI,,"6,860,000"
365550.KS,ESR켄달스퀘어리츠,KOSPI,,"213,089,000"
383220.KS,F&F,KOSPI,,"38,307,075"
007700.KS,F&F홀딩스,KOSPI,,"39,114,367"
114090.KS,GKL,KOSPI,,"61,855,670"
078930.KS,GS,KOSPI,,"92,915,378"
006360.KS,GS건설,KOSPI,,"85,581,490"
001250.KS,GS글로벌,KOSPI,,"82,533,764"
007070.KS,GS리테일,KOSPI,,"104,717,922"
078935.KS,GS우,KOSPI,,"1,784,826"
012630.KS,HDC,KOSPI,,"59,741,721"
039570.KS,HDC랩스,KOSPI,,"25,957,601"
089470.KS,HDC현대EP,KOSPI,,"31,900,000"
294870.KS,HDC현대산업개발,KOSPI,,"65,907,330"
267250.KS,HD현대,KOSPI,,"78,993,085"
097230.KS,HJ중공업,KOSPI,,"83,274,281"
014790.KS,HL D&I,KOSPI,,"37,858,601"
003580.KS,HLB글로벌,KOSPI,,"42,367,042"
204320.KS,HL만도,KOSPI,,"46,957,120"
060980.KS,HL홀딩스,KOSPI,,"10,472,070"
011200.KS,HMM,KOSPI,,"489,039,496"
082740.KS,HSD엔진,KOSPI,,"71,543,994"
003560.KS,IHQ,KOSPI,,"214,095,648"
175330.KS,JB금융지주,KOSPI,,"196,982,894"
234080.KS,JW생명과학,KOSPI,,"15,834,554"
001060.KS,JW중외제약,KOSPI,,"22,178,081"
001067.KS,JW중외제약2우B,KOSPI,,"200,000"
001065.KS,JW중외제약우,KOSPI,,"325,655"
096760.KS,JW홀딩스,KOSPI,,"70,444,706"
105560.KS,KB금융,KOSPI,,"408,897,068"
432320.KS,KB스타리츠,KOSPI,,"101,414,285"
002380.KS,KCC,KOSPI,,"8,886,471"
344820.KS,KCC글라스,KOSPI,,"15,970,512"
009070.KS,KCTC,KOSPI,,"30,000,000"
009440.KS,KC그린홀딩스,KOSPI,,"22,434,980"
119650.KS,KC코트렐,KOSPI,,"34,600,456"
092220.KS,KEC,KOSPI,,"144,763,141"
016380.KS,KG스틸,KOSPI,,"100,008,897"
001390.KS,KG케미칼,KOSPI,,"13,866,096"
033180.KS,KH 필룩스,KOSPI,,"172,488,750"
001940.KS,KISCO홀딩스,KOSPI,,"16,176,380"
025000.KS,KPX케미칼,KOSPI,,"4,840,000"
092230.KS,KPX홀딩스,KOSPI,,"4,224,646"
000040.KS,KR모터스,KOSPI,,"96,138,465"
044450.KS,KSS해운,KOSPI,,"23,085,880"
030200.KS,KT,KOSPI,,"261,111,808"
033780.KS,KT&G,KOSPI,,"137,292,497"
058850.KS,KTcs,KOSPI,,"42,685,000"
058860.KS,KTis,KOSPI,,"34,802,000"
093050.KS,LF,KOSPI,,"29,240,000"
003550.KS,LG,KOSPI,,"157,300,993"
034220.KS,LG디스플레이,KOSPI,,"357,815,700"
051900.KS,LG생활건강,KOSPI,,"15,618,197"
051905.KS,LG생활건강우,KOSPI,,"2,099,697"
373220.KS,LG에너지솔루션,KOSPI,,"234,000,000"
003555.KS,LG우,KOSPI,,"3,021,620"
032640.KS,LG유플러스,KOSPI,,"436,611,361"
011070.KS,LG이노텍,KOSPI,,"23,667,107"
066570.KS,LG전자,KOSPI,,"163,647,814"
066575.KS,LG전자우,KOSPI,,"17,185,992"
037560.KS,LG헬로비전,KOSPI,,"77,446,865"
051910.KS,LG화학,KOSPI,,"70,592,343"
051915.KS,LG화학우,KOSPI,,"7,688,800"
079550.KS,LIG넥스원,KOSPI,,"22,000,000"
006260.KS,LS,KOSPI,,"32,200,000"
010120.KS,LS ELECTRIC,KOSPI,,"30,000,000"
000680.KS,LS네트웍스,KOSPI,,"78,803,016"
229640.KS,LS전선아시아,KOSPI,,"30,624,879"
108320.KS,LX세미콘,KOSPI,,"16,264,300"
001120.KS,LX인터내셔널,KOSPI,,"38,760,000"
108670.KS,LX하우시스,KOSPI,,"8,967,670"
108675.KS,LX하우시스우,KOSPI,,"1,032,330"
383800.KS,LX홀딩스,KOSPI,,"76,280,690"
38380K.KS,LX홀딩스1우,KOSPI,,"1,465,285"
023150.KS,MH에탄올,KOSPI,,"7,378,526"
035420.KS,NAVER,KOSPI,,"164,049,085"
181710.KS,NHN,KOSPI,,"36,017,198"
400760.KS,NH올원리츠,KOSPI,,"42,200,000"
005940.KS,NH투자증권,KOSPI,,"331,665,921"
005945.KS,NH투자증권우,KOSPI,,"18,870,968"
338100.KS,NH프라임리츠,KOSPI,,"18,660,000"
034310.KS,NICE,KOSPI,,"37,882,300"
008260.KS,NI스틸,KOSPI,,"28,600,117"
004250.KS,NPC,KOSPI,,"36,720,000"
004255.KS,NPC우,KOSPI,,"5,280,000"
010060.KS,OCI,KOSPI,,"23,849,371"
178920.KS,PI첨단소재,KOSPI,,"29,366,322"
005490.KS,POSCO홀딩스,KOSPI,,"84,571,230"
010950.KS,S-Oil,KOSPI,,"112,582,792"
010955.KS,S-Oil우,KOSPI,,"4,021,927"
034120.KS,SBS,KOSPI,,"18,252,582"
005090.KS,SGC에너지,KOSPI,,"14,677,004"
001380.KS,SG글로벌,KOSPI,,"44,964,143"
004060.KS,SG세계물산,KOSPI,,"202,424,960"
001770.KS,SHD,KOSPI,,"1,214,878"
002360.KS,SH에너지화학,KOSPI,,"111,133,730"
009160.KS,SIMPAC,KOSPI,,"65,429,516"
123700.KS,SJM,KOSPI,,"15,604,898"
025530.KS,SJM홀딩스,KOSPI,,"14,934,008"
034730.KS,SK,KOSPI,,"74,149,329"
